OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
17-3011,Architectural and Civil Drafters,detailed,105960,2.2,29.64,61660.0,0.7,18.16,22.88,28.76,35.79,41.44,37770,47580,59820.0,74440,86180,2022
17-3012,Electrical and Electronics Drafters,detailed,20930,3.9,33.0,68640.0,1.0,20.8,24.02,30.89,38.93,47.8,43270,49960,64240.0,80980,99420,2022
17-3013,Mechanical Drafters,detailed,47540,1.5,31.59,65700.0,0.7,18.76,23.27,29.48,37.47,47.63,39030,48400,61310.0,77930,99070,2022
17-3019,"Drafters, All Other",detailed,17980,3.5,29.02,60370.0,0.8,18.27,22.3,27.71,34.54,41.47,38000,46390,57640.0,71850,86250,2022
17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,386310,0.7,32.1,66780.0,0.4,18.89,23.57,30.06,38.1,47.58,39290,49020,62530.0,79250,98970,2022
17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,9750,5.4,37.05,77060.0,1.9,23.06,27.69,35.78,46.23,52.7,47950,57580,74410.0,96150,109610,2022
17-3022,Civil Engineering Technologists and Technicians,detailed,62350,2.1,29.56,61480.0,1.2,17.99,22.26,28.67,35.86,41.22,37430,46300,59630.0,74590,85740,2022
17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,99050,1.1,34.04,70810.0,0.4,21.12,25.19,31.92,39.37,48.79,43930,52400,66390.0,81890,101480,2022
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,14540,4.6,31.69,65920.0,1.1,19.37,23.34,29.12,37.62,47.78,40300,48550,60570.0,78250,99390,2022
17-3025,Environmental Engineering Technologists and Technicians,detailed,13400,4.2,27.9,58020.0,1.8,17.22,20.29,24.51,32,40.59,35810,42190,50980.0,66550,84430,2022
17-3026,Industrial Engineering Technologists and Technicians,detailed,66560,1.3,30.52,63470.0,0.5,19.57,23.44,29.43,36.3,43.47,40710,48750,61210.0,75510,90430,2022
17-3027,Mechanical Engineering Technologists and Technicians,detailed,39610,1.8,31.02,64530.0,0.6,19.18,23.59,29.8,37.17,45.54,39890,49060,61990.0,77310,94720,2022
17-3028,Calibration Technologists and Technicians,detailed,10790,4.9,32.31,67200.0,1.2,19.12,23.52,29.83,38.48,47.74,39760,48930,62050.0,80030,99300,2022
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,70250,1.9,33.92,70550.0,0.7,18.54,23.63,31.5,41.31,50.54,38570,49140,65520.0,85930,105120,2022
17-3030,Surveying and Mapping Technicians,broad,56580,2.7,24.79,51570.0,0.7,15.31,18.14,22.68,29.36,37.17,31840,37720,47180.0,61070,77310,2022
17-3031,Surveying and Mapping Technicians,detailed,56580,2.7,24.79,51570.0,0.7,15.31,18.14,22.68,29.36,37.17,31840,37720,47180.0,61070,77310,2022
19-0000,"Life, Physical, and Social Science Occupations",major,1314360,0.5,40.21,83640.0,0.6,18.99,24.74,35.74,49.45,65.02,39490,51460,74330.0,102850,135240,2022
19-1000,Life Scientists,minor,318780,1.0,46.56,96840.0,0.8,23.93,30.27,39.93,58.05,76.16,49760,62970,83060.0,120750,158410,2022
19-1010,Agricultural and Food Scientists,broad,33250,3.9,39.06,81250.0,5.6,20.7,26.69,36.03,47.97,62.26,43060,55510,74940.0,99780,129490,2022
19-1011,Animal Scientists,detailed,2520,8.2,41.28,85870.0,3.9,22.07,26.33,33.36,48.61,70.09,45910,54770,69390.0,101100,145780,2022
19-1012,Food Scientists and Technologists,detailed,14720,4.2,41.22,85730.0,1.0,23.03,29.89,38.39,49.43,63.57,47900,62160,79860.0,102810,132230,2022
19-1013,Soil and Plant Scientists,detailed,16010,5.6,36.73,76410.0,11.9,18.52,24.15,31.6,45.33,59.36,38520,50220,65730.0,94290,123480,2022
19-1020,Biological Scientists,broad,124910,2.3,46.38,96460.0,0.8,23.96,30.53,41.35,57.57,75.51,49830,63490,86000.0,119750,157060,2022
19-1021,Biochemists and Biophysicists,detailed,32500,5.4,55.16,114740.0,1.6,29.59,37.84,49.91,64.02,82.22,61540,78700,103810.0,133150,171010,2022
19-1022,Microbiologists,detailed,19710,3.3,42.77,88950.0,1.1,22.24,28.42,39.42,51.98,65.69,46270,59110,81990.0,108120,136630,2022
19-1023,Zoologists and Wildlife Biologists,detailed,17410,2.7,34.91,72610.0,0.9,21.45,25.46,32.42,39.94,50.36,44610,52960,67430.0,83070,104750,2022
19-1029,"Biological Scientists, All Other",detailed,55300,2.6,46.11,95920.0,0.9,24.39,30.73,41.97,55.13,74.79,50730,63920,87300.0,114670,155570,2022
19-1030,Conservation Scientists and Foresters,broad,32320,1.6,33.32,69310.0,0.7,20.52,24.33,30.97,39.3,48.4,42680,50610,64420.0,81740,100670,2022
19-1031,Conservation Scientists,detailed,22880,1.3,33.56,69810.0,0.6,19.88,24.15,30.99,39.79,49.36,41360,50230,64460.0,82750,102670,2022
19-1032,Foresters,detailed,9430,4.6,32.74,68090.0,1.4,21.76,24.86,30.87,38.3,46.86,45260,51710,64220.0,79660,97460,2022
19-1040,Medical Scientists,broad,119980,1.5,52.27,108720.0,1.3,27.33,31.7,46.74,63.47,81.31,56850,65940,97210.0,132010,169130,2022
19-1041,Epidemiologists,detailed,9430,1.6,41.29,85880.0,0.6,24.6,29.96,37.75,48.53,59.34,51170,62320,78520.0,100940,123430,2022
19-1042,"Medical Scientists, Except Epidemiologists",detailed,110550,1.6,53.21,110670.0,1.3,27.98,32.11,48.04,63.88,81.85,58190,66780,99930.0,132870,170260,2022
19-1090,Miscellaneous Life Scientists,broad,8320,4.4,48.26,100370.0,1.9,22.94,29.91,40.35,59.87,81.32,47710,62210,83930.0,124530,169150,2022
19-1099,"Life Scientists, All Other",detailed,8320,4.4,48.26,100370.0,1.9,22.94,29.91,40.35,59.87,81.32,47710,62210,83930.0,124530,169150,2022
19-2000,Physical Scientists,minor,251060,0.9,46.91,97570.0,0.6,23.76,30.27,40.27,59.31,79,49430,62960,83760.0,123360,164320,2022
19-2010,Astronomers and Physicists,broad,21000,2.7,71.06,147800.0,1.1,35.28,50.83,66.93,84.62,104.18,73380,105730,139220.0,176010,216690,2022
19-2011,Astronomers,detailed,2160,10.1,61.28,127460.0,4.3,30.47,40.37,61.7,79.82,87.27,63390,83980,128330.0,166020,181510,2022
19-2012,Physicists,detailed,18840,2.7,72.18,150130.0,1.2,35.94,51.95,68.68,84.75,105.65,74760,108050,142850.0,176280,219760,2022
19-2020,Atmospheric and Space Scientists,broad,9900,3.5,45.01,93610.0,1.1,24.28,31.83,40.28,55.48,68.04,50490,66210,83780.0,115400,141520,2022
19-2021,Atmospheric and Space Scientists,detailed,9900,3.5,45.01,93610.0,1.1,24.28,31.83,40.28,55.48,68.04,50490,66210,83780.0,115400,141520,2022
19-2030,Chemists and Materials Scientists,broad,91570,1.6,44.33,92210.0,0.7,23.76,30.07,39.33,55.23,68.98,49430,62550,81810.0,114880,143490,2022
19-2031,Chemists,detailed,83940,1.5,43.53,90530.0,0.7,23.58,29.79,38.78,52.53,66.92,49050,61960,80670.0,109270,139200,2022
19-2032,Materials Scientists,detailed,7620,6.5,53.22,110690.0,1.4,29.68,38.89,50.18,65.03,79.73,61730,80900,104380.0,135250,165840,2022
19-2040,Environmental Scientists and Geoscientists,broad,108780,1.5,42.96,89350.0,0.9,22.86,29,37.85,50.45,68.62,47550,60320,78730.0,104940,142730,2022
19-2041,"Environmental Scientists and Specialists, Including Health",detailed,77270,1.8,40.3,83820.0,1.1,22.56,28.39,36.77,48.4,62.87,46920,59060,76480.0,100670,130770,2022
19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,25230,2.8,50.27,104560.0,1.3,23.63,30.18,42.06,63.28,83.47,49150,62770,87480.0,131610,173620,2022
19-2043,Hydrologists,detailed,6270,4.5,46.3,96300.0,2.1,26.24,32.01,41.34,53.31,72.35,54590,66580,85990.0,110880,150490,2022
19-2090,Miscellaneous Physical Scientists,broad,19820,2.2,55.88,116230.0,1.4,27.17,38.72,51.91,68.92,84.75,56520,80530,107970.0,143350,176280,2022
19-2099,"Physical Scientists, All Other",detailed,19820,2.2,55.88,116230.0,1.4,27.17,38.72,51.91,68.92,84.75,56520,80530,107970.0,143350,176280,2022
19-3000,Social Scientists and Related Workers,minor,256110,1.1,45.46,94560.0,0.7,23.49,30.7,40.39,54.44,67.92,48850,63850,84000.0,113240,141270,2022
19-3010,Economists,broad,16370,5.3,61.63,128180.0,2.8,30.04,39.33,54.78,75.45,99.63,62480,81810,113940.0,156940,207230,2022
19-3011,Economists,detailed,16370,5.3,61.63,128180.0,2.8,30.04,39.33,54.78,75.45,99.63,62480,81810,113940.0,156940,207230,2022
19-3020,Survey Researchers,broad,7880,5.1,31.94,66440.0,3.0,14.79,21.22,29.04,38.76,50.43,30770,44150,60410.0,80620,104890,2022
19-3022,Survey Researchers,detailed,7880,5.1,31.94,66440.0,3.0,14.79,21.22,29.04,38.76,50.43,30770,44150,60410.0,80620,104890,2022
19-3030,Psychologists,broad,138310,1.6,46.25,96190.0,1.0,23.08,30.87,41.02,55.95,68.23,48010,64220,85330.0,116370,141910,2022
19-3032,Industrial-Organizational Psychologists,detailed,1280,12.5,69.52,144610.0,3.7,34.85,41.34,66.96,100.78,100.98,72490,85990,139280.0,209630,210030,2022
19-3033,Clinical and Counseling Psychologists,detailed,62880,3.1,49.4,102740.0,1.8,20.56,29.84,43.33,60.69,81.15,42760,62070,90130.0,126240,168790,2022
19-3034,School Psychologists,detailed,60250,1.5,42.09,87550.0,0.8,25.5,31.19,39.18,49.95,61.92,53040,64880,81500.0,103890,128800,2022
19-3039,"Psychologists, All Other",detailed,13900,2.0,47.87,99560.0,1.1,19.23,32.89,51.16,59.63,66.76,40000,68410,106420.0,124020,138860,2022
19-3040,Sociologists,broad,2980,8.9,48.71,101310.0,2.9,27.64,34.46,47.4,61.02,79.83,57490,71680,98590.0,126920,166040,2022
19-3041,Sociologists,detailed,2980,8.9,48.71,101310.0,2.9,27.64,34.46,47.4,61.02,79.83,57490,71680,98590.0,126920,166040,2022
19-3050,Urban and Regional Planners,broad,39880,1.5,39.63,82420.0,0.8,24.02,29.87,38.24,48.32,58.39,49960,62130,79540.0,100500,121460,2022
19-3051,Urban and Regional Planners,detailed,39880,1.5,39.63,82420.0,0.8,24.02,29.87,38.24,48.32,58.39,49960,62130,79540.0,100500,121460,2022
19-3090,Miscellaneous Social Scientists and Related Workers,broad,50690,1.1,44.61,92800.0,0.6,24.01,31.49,41.38,54.78,66.76,49940,65500,86070.0,113940,138860,2022
19-3091,Anthropologists and Archeologists,detailed,7350,9.4,32.84,68310.0,1.4,19.36,24.05,30.74,39,48.35,40260,50020,63940.0,81120,100560,2022
19-3092,Geographers,detailed,1360,1.5,42.77,88960.0,0.5,27.61,32.42,42.74,50.66,58.2,57430,67430,88900.0,105360,121060,2022
19-3093,Historians,detailed,3120,3.5,35.05,72900.0,1.3,17.92,22.74,31.03,44.88,59.26,37280,47290,64540.0,93340,123260,2022
19-3094,Political Scientists,detailed,5660,9.1,60.64,126140.0,2.6,31.35,43.18,61.55,78.52,84.75,65200,89810,128020.0,163320,176280,2022
19-3099,"Social Scientists and Related Workers, All Other",detailed,33210,1.1,45.46,94560.0,0.5,26.98,34.13,42.74,54.7,65.87,56120,70990,88900.0,113780,137020,2022
19-4000,"Life, Physical, and Social Science Technicians",minor,355310,0.7,26.88,55900.0,0.6,15.97,18.86,23.94,30.83,39.86,33220,39220,49790.0,64120,82910,2022
19-4010,Agricultural and Food Science Technicians,broad,27490,3.0,23.37,48610.0,1.2,15.08,17.96,22.18,27.41,32.72,31370,37350,46140.0,57020,68060,2022
19-4012,Agricultural Technicians,detailed,13140,5.9,21.94,45640.0,1.2,14.38,16.6,20.08,24.74,30.64,29900,34520,41760.0,51450,63720,2022
19-4013,Food Science Technicians,detailed,14350,3.7,24.68,51320.0,1.1,17.33,18.82,23.01,28.94,34.31,36050,39140,47860.0,60180,71370,2022
19-4020,Biological Technicians,broad,73710,1.8,25.75,53560.0,0.7,16.1,18.77,23.87,30.32,38.03,33480,39040,49650.0,63060,79110,2022
19-4021,Biological Technicians,detailed,73710,1.8,25.75,53560.0,0.7,16.1,18.77,23.87,30.32,38.03,33480,39040,49650.0,63060,79110,2022
19-4030,Chemical Technicians,broad,56030,1.6,27.01,56180.0,0.7,17.2,19.92,24.44,30.95,39.24,35770,41430,50840.0,64370,81610,2022
19-4031,Chemical Technicians,detailed,56030,1.6,27.01,56180.0,0.7,17.2,19.92,24.44,30.95,39.24,35770,41430,50840.0,64370,81610,2022
19-4040,Environmental Science and Geoscience Technicians,broad,46010,2.6,26.99,56140.0,1.1,15.9,18.73,23.38,30.97,41.58,33070,38970,48640.0,64430,86480,2022
19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,33920,2.4,25.95,53970.0,0.8,15.47,18.64,23.26,30.24,39.76,32180,38780,48380.0,62900,82690,2022
19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,9170,7.7,29.24,60810.0,3.5,16.7,18.78,23.31,33.05,49.13,34740,39060,48490.0,68750,102190,2022
19-4044,Hydrologic Technicians,detailed,2920,6.6,32.04,66640.0,2.7,17.73,21.5,28.06,38.19,52.4,36880,44720,58360.0,79440,108990,2022
19-4050,Nuclear Technicians,broad,5880,3.1,46.65,97040.0,0.9,30.53,37.7,48.28,51.67,60.6,63500,78410,100420.0,107470,126050,2022
19-4051,Nuclear Technicians,detailed,5880,3.1,46.65,97040.0,0.9,30.53,37.7,48.28,51.67,60.6,63500,78410,100420.0,107470,126050,2022
19-4060,Social Science Research Assistants,broad,28720,1.6,27.77,57760.0,1.0,16.28,20.18,24.26,30.82,39.59,33860,41980,50470.0,64100,82350,2022
19-4061,Social Science Research Assistants,detailed,28720,1.6,27.77,57760.0,1.0,16.28,20.18,24.26,30.82,39.59,33860,41980,50470.0,64100,82350,2022
19-4070,Forest and Conservation Technicians,broad,29120,1.1,21.64,45000.0,0.3,15.65,17,19.96,25.4,30,32550,35360,41520.0,52830,62400,2022
19-4071,Forest and Conservation Technicians,detailed,29120,1.1,21.64,45000.0,0.3,15.65,17,19.96,25.4,30,32550,35360,41520.0,52830,62400,2022
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,88360,1.8,28.88,60070.0,0.9,16.5,19.52,25.66,34.32,46.7,34320,40600,53370.0,71380,97130,2022
19-4092,Forensic Science Technicians,detailed,17590,2.2,33.3,69260.0,0.6,19.09,23.71,30.64,39.5,50.16,39710,49320,63740.0,82160,104330,2022
19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,70770,2.0,27.78,57790.0,1.1,15.99,18.93,24.18,31.61,43.63,33270,39360,50290.0,65740,90760,2022
19-5000,Occupational Health and Safety Specialists and Technicians,minor,133100,0.9,37.86,78750.0,0.9,21.35,26.95,36.17,46.22,56.57,44410,56060,75240.0,96130,117660,2022
19-5010,Occupational Health and Safety Specialists and Technicians,broad,133100,0.9,37.86,78750.0,0.9,21.35,26.95,36.17,46.22,56.57,44410,56060,75240.0,96130,117660,2022
19-5011,Occupational Health and Safety Specialists,detailed,109430,1.0,39.47,82110.0,1.0,22.67,29,37.77,47.63,58.42,47160,60320,78570.0,99070,121510,2022
19-5012,Occupational Health and Safety Technicians,detailed,23670,2.1,30.4,63230.0,1.0,17.39,22.53,27.87,36.3,45.59,36180,46860,57970.0,75510,94830,2022
21-0000,Community and Social Service Occupations,major,2313620,0.4,26.81,55760.0,0.5,15.56,18.67,23.74,31.13,40.19,32360,38840,49380.0,64750,83600,2022
21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",minor,2225730,0.4,26.76,55660.0,0.5,15.69,18.69,23.72,31.11,40.09,32640,38870,49330.0,64710,83390,2022
21-1010,Counselors,broad,834740,0.6,28.08,58400.0,0.6,16.76,19.5,24.61,32.81,42.93,34860,40560,51180.0,68240,89290,2022
21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,308000,0.7,30.87,64200.0,0.7,18.4,22.78,28.92,36.82,47.37,38280,47380,60140.0,76590,98530,2022
21-1013,Marriage and Family Therapists,detailed,62080,4.6,30.44,63300.0,1.8,17.71,21.5,27.2,36.16,47.45,36840,44730,56570.0,75220,98700,2022
21-1015,Rehabilitation Counselors,detailed,82420,2.1,22.13,46020.0,0.9,14,16.24,19.23,25.71,34.26,29120,33790,39990.0,53470,71270,2022
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,344970,0.8,27.03,56230.0,0.8,16.63,19.14,23.9,30.96,39.77,34580,39810,49710.0,64400,82710,2022
21-1019,"Counselors, All Other",detailed,37270,3.8,23.93,49770.0,1.5,15.35,17.66,20.86,25.37,36.22,31930,36730,43390.0,52770,75340,2022
21-1020,Social Workers,broad,689750,0.5,28.58,59440.0,0.4,17.6,21.14,26.61,34.5,41.97,36600,43980,55350.0,71760,87300,2022
21-1021,"Child, Family, and School Social Workers",detailed,344770,0.6,27.25,56680.0,0.6,17.49,20.22,24.43,31.37,39.39,36380,42060,50820.0,65250,81920,2022
21-1022,Healthcare Social Workers,detailed,182420,0.8,30.17,62760.0,0.5,18.52,22.84,28.98,36.25,42.23,38520,47510,60280.0,75390,87830,2022
21-1023,Mental Health and Substance Abuse Social Workers,detailed,107940,1.4,28.91,60130.0,0.8,16.65,19.1,24.63,35.12,46.95,34630,39730,51240.0,73050,97660,2022
21-1029,"Social Workers, All Other",detailed,54620,2.2,30.94,64360.0,0.5,18.03,22.28,29.53,39.26,45.94,37500,46340,61420.0,81660,95560,2022
21-1090,Miscellaneous Community and Social Service Specialists,broad,701240,0.5,23.4,48680.0,0.5,14.33,17.23,21.18,27.45,36.32,29810,35850,44050.0,57090,75550,2022
21-1091,Health Education Specialists,detailed,56190,1.5,32.07,66710.0,0.7,17.86,21.87,28.84,39.23,51.06,37140,45490,59990.0,81610,106210,2022
21-1092,Probation Officers and Correctional Treatment Specialists,detailed,89920,0.5,31.21,64920.0,0.4,18.54,22.19,28.78,37.89,48.6,38550,46140,59860.0,78810,101080,2022
21-1093,Social and Human Service Assistants,detailed,399560,0.9,20.0,41600.0,0.6,13.76,15.79,18.52,22.66,28.26,28610,32850,38520.0,47130,58770,2022
21-1094,Community Health Workers,detailed,61300,2.5,23.99,49900.0,0.7,15.47,18.27,22.21,28.47,35.45,32180,38010,46190.0,59220,73730,2022
21-1099,"Community and Social Service Specialists, All Other",detailed,94270,1.6,24.82,51620.0,0.7,14.86,17.88,22.74,28.97,37.51,30900,37190,47290.0,60260,78030,2022
21-2000,Religious Workers,minor,87890,1.5,28.11,58480.0,0.9,14.47,18.32,24.37,31.78,45.84,30110,38110,50680.0,66100,95350,2022
21-2010,Clergy,broad,53140,1.5,28.93,60180.0,0.8,14.99,19.73,26.71,32.78,44.96,31170,41040,55550.0,68180,93530,2022
21-2011,Clergy,detailed,53140,1.5,28.93,60180.0,0.8,14.99,19.73,26.71,32.78,44.96,31170,41040,55550.0,68180,93530,2022
21-2020,"Directors, Religious Activities and Education",broad,24030,4.0,29.11,60540.0,2.5,14.49,18.3,23.74,34.76,48.87,30150,38060,49380.0,72290,101650,2022
21-2021,"Directors, Religious Activities and Education",detailed,24030,4.0,29.11,60540.0,2.5,14.49,18.3,23.74,34.76,48.87,30150,38060,49380.0,72290,101650,2022
21-2090,Miscellaneous Religious Workers,broad,10720,5.2,21.84,45420.0,2.1,12.92,14.8,18.93,26.06,34.91,26880,30790,39370.0,54200,72600,2022
21-2099,"Religious Workers, All Other",detailed,10720,5.2,21.84,45420.0,2.1,12.92,14.8,18.93,26.06,34.91,26880,30790,39370.0,54200,72600,2022
23-0000,Legal Occupations,major,1216600,0.5,59.87,124540.0,2.0,21.8,29,45.76,78.53,112.97,45340,60320,95170.0,163340,234970,2022
23-1000,"Lawyers, Judges, and Related Workers",minor,771200,1.0,76.78,159710.0,1.8,30.4,42.05,64.19,97.7,#,63230,87460,133510.0,203210,#,2022
23-1010,Lawyers and Judicial Law Clerks,broad,722710,1.0,77.73,161680.0,1.8,31.11,43.37,64.49,99.49,#,64710,90210,134140.0,206940,#,2022
23-1011,Lawyers,detailed,707160,1.0,78.74,163770.0,1.8,31.96,45.4,65.26,100.47,#,66470,94440,135740.0,208980,#,2022
23-1012,Judicial Law Clerks,detailed,15540,0.9,31.88,66310.0,1.4,18.68,21.54,27.64,36.83,51.29,38850,44800,57490.0,76600,106670,2022
23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,48500,2.2,62.68,130380.0,2.7,20.81,31.37,54.61,81.26,104,43280,65240,113600.0,169020,216320,2022
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,12490,0.4,46.75,97250.0,0.8,22.15,31.37,45.67,59.12,72.82,46070,65250,94990.0,122970,151470,2022
23-1022,"Arbitrators, Mediators, and Conciliators",detailed,7780,13.6,47.56,98920.0,23.2,16.34,23.14,30.78,47.44,93.57,33980,48130,64030.0,98680,194630,2022
23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,28230,0.5,73.9,153700.0,1.1,22.34,41.45,72.61,88.38,109.55,46470,86210,151030.0,183820,227850,2022
23-2000,Legal Support Workers,minor,445400,1.2,30.6,63640.0,2.0,17.98,22.28,28.28,36.51,46.93,37390,46330,58810.0,75940,97610,2022
23-2010,Paralegals and Legal Assistants,broad,345240,1.8,30.21,62840.0,2.1,18.12,22.52,28.46,36.33,45.66,37690,46850,59200.0,75560,94960,2022
23-2011,Paralegals and Legal Assistants,detailed,345240,1.8,30.21,62840.0,2.1,18.12,22.52,28.46,36.33,45.66,37690,46850,59200.0,75560,94960,2022
23-2090,Miscellaneous Legal Support Workers,broad,100160,2.2,31.92,66390.0,1.4,17.33,21.07,27.33,37.11,56.53,36050,43830,56850.0,77180,117580,2022
23-2093,"Title Examiners, Abstractors, and Searchers",detailed,53680,3.8,27.42,57030.0,1.7,16.38,19.25,24.28,31.58,40.38,34060,40040,50490.0,65690,83990,2022
23-2099,"Legal Support Workers, All Other",detailed,46480,2.0,37.11,77200.0,1.8,18.73,22.6,29.97,46.95,71.59,38950,47000,62340.0,97660,148910,2022
25-0000,Educational Instruction and Library Occupations,major,8496780,0.2,30.41,63240.0,0.5,13.9,18.23,27.64,37.3,49.2,28910,37910,57490.0,77590,102330,2022
25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,103100,1.0,31.49,65500.0,0.6,18.12,22.54,28.77,37.43,49.2,37680,46890,59840.0,77840,102330,2022
25-2010,Preschool and Kindergarten Teachers,broad,534610,1.4,21.42,44540.0,0.8,12.83,14.28,17.79,24.64,35.04,26690,29700,37000.0,51240,72880,2022
25-2011,"Preschool Teachers, Except Special Education",detailed,415360,1.8,18.58,38640.0,0.9,11.5,13.88,16.99,21.2,28.16,23920,28870,35330.0,44090,58580,2022
